congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,party_name,n_members,nominate_dim1_median,nominate_dim2_median,nominate_dim1_mean,nominate_dim2_mean,prob_nom,n_prob_nom
117,House,20301,41,3.0,AL,200,,,"ROGERS, Mike Dennis",R000575,1958.0,,0.377,0.384,-85.84145,0.89933,809.0,31.0,,0.419,0.537,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.97059523809514,996.0
117,House,21102,41,7.0,AL,100,,,"SEWELL, Terri",S001185,1965.0,,-0.39799999999999996,0.4,-22.37029,0.9732799999999999,826.0,9.0,,-0.49200000000000005,0.475,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.28857142857142,996.0
117,House,21193,41,5.0,AL,200,,,"BROOKS, Mo",B001274,1954.0,,0.652,-0.41700000000000004,-168.03035,0.8141,817.0,80.0,,0.6970000000000001,-0.28800000000000003,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,86.48761904761919,996.0
117,House,21500,41,6.0,AL,200,,,"PALMER, Gary James",P000609,1954.0,,0.679,0.102,-112.99265,0.87287,831.0,51.0,,0.648,0.245,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,90.77702380952388,996.0
117,House,22108,41,1.0,AL,200,,,"CARL, Jerry L.",C001054,1958.0,,0.5479999999999999,0.275,-77.67671,0.91117,835.0,30.0,,0.51,0.568,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.8032142857143,996.0
117,House,22140,41,2.0,AL,200,,,"MOORE, Barry",M001212,1966.0,,0.645,-0.171,-148.12209,0.83565,825.0,79.0,,0.633,-0.132,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,87.91214285714283,996.0
117,House,29701,41,4.0,AL,200,,,"ADERHOLT, Robert",A000055,1965.0,,0.40299999999999997,0.479,-128.8567,0.85588,828.0,55.0,,0.541,0.365,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.65797619047626,996.0
117,House,14066,81,1.0,AK,200,,,"YOUNG, Donald Edwin",Y000033,1933.0,2022.0,0.28300000000000003,0.022000000000000002,-83.13235,0.81484,406.0,33.0,,0.255,0.047,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,88.79213483146088,529.0
117,House,22168,81,1.0,AK,100,,,"PELTOLA, Mary Sattler",P000619,1973.0,,-0.16,0.40700000000000003,-4.91656,0.9577899999999999,114.0,1.0,,-0.627,-0.363,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.38434782608688,129.0
117,House,21995,93,0.0,AS,200,,,"RADEWAGEN, Aumua Amata Coleman",R000600,1947.0,,0.336,0.20800000000000002,,,,,,,,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,87.56428571428572,14.0
117,House,20305,61,3.0,AZ,100,,,"GRIJALVA, Raúl M.",G000551,1948.0,,-0.598,-0.264,-11.353639999999999,0.9863200000000001,824.0,3.0,,-0.527,-0.305,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.9486904761904,996.0
117,House,20902,61,2.0,AZ,100,,,"KIRKPATRICK, Ann",K000368,1950.0,,-0.16899999999999998,-0.01,-30.95096,0.9637399999999999,838.0,14.0,,-0.423,0.14400000000000002,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.41321428571426,996.0
117,House,21103,61,4.0,AZ,200,,,"GOSAR, Paul",G000565,1958.0,,0.6990000000000001,-0.499,-153.58882,0.82976,823.0,73.0,,0.733,-0.53,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,87.60797619047614,996.0
117,House,21105,61,6.0,AZ,200,,,"SCHWEIKERT, David",S001183,1962.0,,0.561,-0.251,-156.61813,0.82935,837.0,70.0,,0.5489999999999999,-0.24100000000000002,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,87.45702380952372,996.0
117,House,21502,61,7.0,AZ,100,,,"GALLEGO, Ruben",G000574,1979.0,,-0.418,0.069,-15.96521,0.98108,836.0,8.0,,-0.488,0.33399999999999996,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.61535714285706,996.0
117,House,21705,61,5.0,AZ,200,,,"BIGGS, Andrew S.",B001302,1958.0,,0.8270000000000001,-0.562,-128.35891,0.85703,832.0,55.0,,0.773,-0.635,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.55285714285706,996.0
117,House,21739,61,1.0,AZ,100,,,"O'HALLERAN, Thomas C.",O000171,1946.0,,-0.198,0.18,-27.28299,0.96759,828.0,7.0,,-0.298,0.49200000000000005,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.964642857143,996.0
117,House,21757,61,8.0,AZ,200,,,"LESKO, Debbie",L000589,1958.0,,0.614,-0.077,-132.75284,0.84126,768.0,53.0,,0.614,-0.139,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,89.17857142857149,996.0
117,House,21968,61,9.0,AZ,100,,,"STANTON, Greg",S001211,1970.0,,-0.284,0.247,-20.935589999999998,0.9753799999999999,840.0,7.0,,-0.264,0.254,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.32809523809522,996.0
117,House,21106,42,1.0,AR,200,,,"CRAWFORD, Rick",C001087,1966.0,,0.457,0.32,-125.69039,0.8599399999999999,833.0,46.0,,0.5579999999999999,0.33899999999999997,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.87166666666663,996.0
117,House,21108,42,3.0,AR,200,,,"WOMACK, Steve",W000809,1957.0,,0.348,0.621,-78.60693,0.9106700000000001,840.0,33.0,,0.33399999999999996,0.586,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,94.07499999999995,996.0
117,House,21503,42,2.0,AR,200,,,"HILL, French",H001072,1956.0,,0.43700000000000006,0.27,-70.36901,0.91881,831.0,25.0,,0.39799999999999996,0.353,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,94.42702380952385,996.0
117,House,21563,42,4.0,AR,200,,,"WESTERMAN, Bruce Eugene",W000821,1967.0,,0.55,0.305,-73.36925,0.9153,829.0,26.0,,0.537,0.375,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,94.08773809523821,996.0
117,House,15448,71,12.0,CA,100,,,"PELOSI, Nancy",P000197,1940.0,,-0.49,-0.19699999999999998,-0.65054,0.99464,121.0,0.0,,-0.413,0.253,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,99.5099173553719,135.0
117,House,20104,71,28.0,CA,100,,,"SCHIFF, Adam",S001150,1960.0,,-0.35,-0.133,-16.17406,0.98093,840.0,7.0,,-0.457,-0.17300000000000001,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.63595238095235,996.0
117,House,20107,71,50.0,CA,200,,,"ISSA, Darrell",I000056,1953.0,,0.484,-0.001,-100.08115,0.8839100000000001,811.0,37.0,,0.418,0.252,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.96202380952374,996.0
117,House,20307,71,22.0,CA,200,,,"NUNES, Devin",N000181,1973.0,,0.45,0.223,-18.62697,0.95129,373.0,6.0,,0.456,0.68,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,96.3895287958116,448.0
117,House,20310,71,38.0,CA,100,,,"SÁNCHEZ, Linda T.",S001156,1969.0,,-0.508,-0.135,-10.639000000000001,0.9873200000000001,834.0,4.0,,-0.45299999999999996,-0.179,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.99500000000002,996.0
117,House,20501,71,16.0,CA,100,,,"COSTA, Jim",C001059,1952.0,,-0.196,0.45799999999999996,-35.45296,0.9576899999999999,820.0,9.0,,-0.245,0.17600000000000002,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,96.86880952380973,996.0
117,House,20538,71,6.0,CA,100,,,"MATSUI, Doris",M001163,1944.0,,-0.435,-0.146,-17.16378,0.97951,829.0,7.0,,-0.45799999999999996,-0.035,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.69845238095242,996.0
117,House,20702,71,9.0,CA,100,,,"McNERNEY, Jerry",M001166,1951.0,,-0.263,-0.159,-17.91455,0.97877,835.0,6.0,,-0.43,-0.142,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.467738095238,996.0
117,House,20703,71,23.0,CA,200,,,"MCCARTHY, Kevin",M001165,1965.0,,0.45299999999999996,0.233,-83.61265,0.90261,816.0,29.0,,0.457,0.304,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.92511904761908,996.0
117,House,20762,71,14.0,CA,100,,,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950.0,,-0.381,-0.41,-41.4487,0.94926,796.0,10.0,,-0.389,-0.11,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.12738095238086,996.0
117,House,20903,71,4.0,CA,200,,,"McCLINTOCK, Tom",M001177,1956.0,,0.682,-0.401,-233.64042,0.75207,820.0,107.0,,0.614,-0.418,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,84.2533333333333,996.0
117,House,20955,71,27.0,CA,100,,,"CHU, Judy",C001080,1953.0,,-0.489,-0.379,-14.41603,0.9829399999999999,838.0,4.0,,-0.573,-0.255,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.84642857142856,996.0
117,House,20958,71,3.0,CA,100,,,"GARAMENDI, John",G000559,1945.0,,-0.309,-0.096,-24.84579,0.97054,831.0,9.0,,-0.317,-0.175,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.33404761904754,996.0
117,House,21110,71,37.0,CA,100,,,"BASS, Karen",B001270,1953.0,,-0.584,-0.098,-20.59215,0.9743700000000001,793.0,3.0,,-0.5529999999999999,-0.015,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.76185185185179,964.0
117,House,21302,71,1.0,CA,200,,,"LaMALFA, Doug",L000578,1960.0,,0.5379999999999999,0.026000000000000002,-142.24182,0.83967,814.0,62.0,,0.519,-0.006999999999999999,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,90.31988095238098,996.0
117,House,21303,71,2.0,CA,100,,,"HUFFMAN, Jared",H001068,1964.0,,-0.428,-0.527,-12.76563,0.9848100000000001,834.0,3.0,,-0.524,-0.441,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.86249999999991,996.0
117,House,21304,71,7.0,CA,100,,,"BERA, Ami",B001287,1965.0,,-0.24100000000000002,0.013000000000000001,-20.16832,0.9756799999999999,819.0,7.0,,-0.35200000000000004,0.115,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.26714285714289,996.0
117,House,21306,71,15.0,CA,100,,,"SWALWELL, Eric",S001193,1980.0,,-0.36200000000000004,-0.077,-21.21659,0.97488,834.0,7.0,,-0.285,-0.051,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.49547619047614,996.0
117,House,21307,71,21.0,CA,200,,,"VALADAO, David G.",V000129,1977.0,,0.26,0.424,-73.22538,0.9148700000000001,823.0,24.0,,0.28300000000000003,0.311,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.41404561824716,988.0
117,House,21308,71,26.0,CA,100,,,"BROWNLEY, Julia",B001285,1952.0,,-0.294,0.051,-13.69622,0.98367,832.0,2.0,,-0.39299999999999996,0.22399999999999998,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.67011904761901,996.0
117,House,21309,71,29.0,CA,100,,,"CÁRDENAS, Tony",C001097,1963.0,,-0.395,-0.003,-20.00263,0.9761299999999999,828.0,10.0,,-0.527,0.006999999999999999,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.43892857142853,996.0
117,House,21311,71,36.0,CA,100,,,"RUIZ, Raul",R000599,1972.0,,-0.252,0.049,-21.82486,0.9743200000000001,839.0,12.0,,-0.48200000000000004,0.292,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.16773809523816,996.0
117,House,21312,71,41.0,CA,100,,,"TAKANO, Mark",T000472,1960.0,,-0.465,-0.293,-15.7065,0.9812299999999999,829.0,9.0,,-0.466,-0.38299999999999995,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.75142857142852,996.0
117,House,21313,71,47.0,CA,100,,,"LOWENTHAL, Alan",L000579,1941.0,,-0.449,-0.384,-23.484370000000002,0.9722299999999999,834.0,9.0,,-0.409,-0.501,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.54071428571417,996.0
117,House,21314,71,51.0,CA,100,,,"VARGAS, Juan",V000130,1961.0,,-0.40399999999999997,0.048,-19.02376,0.9772299999999999,826.0,8.0,,-0.507,-0.08,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.51261904761897,996.0
117,House,21315,71,52.0,CA,100,,,"PETERS, Scott",P000608,1958.0,,-0.188,-0.032,-27.49196,0.96715,823.0,11.0,,-0.258,0.28800000000000003,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.73952380952352,996.0
117,House,21504,71,11.0,CA,100,,,"DESAULNIER, Mark James",D000623,1952.0,,-0.523,-0.37200000000000005,-15.88483,0.98113,834.0,7.0,,-0.544,-0.38,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.75488095238097,996.0
117,House,21506,71,31.0,CA,100,,,"AGUILAR, Peter Rey",A000371,1979.0,,-0.31,0.141,-16.657339999999998,0.9803200000000001,838.0,6.0,,-0.406,0.281,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.54357142857138,996.0
117,House,21507,71,33.0,CA,100,,,"LIEU, Ted",L000582,1969.0,,-0.374,-0.22899999999999998,-15.8166,0.98119,833.0,5.0,,-0.434,-0.126,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.737261904762,996.0
117,House,21508,71,35.0,CA,100,,,"TORRES, Norma Judith",T000474,1965.0,,-0.363,0.046,-22.488210000000002,0.97314,826.0,8.0,,-0.48100000000000004,0.33,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.43309523809526,996.0
117,House,21703,71,44.0,CA,100,,,"BARRAGÁN, Nanette Diaz",B001300,1976.0,,-0.506,-0.105,-16.455070000000003,0.98039,831.0,4.0,,-0.483,-0.284,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.76833333333337,996.0
117,House,21709,71,24.0,CA,100,,,"CARBAJAL, Salud",C001112,1964.0,,-0.31,0.10099999999999999,-19.92925,0.97655,840.0,10.0,,-0.292,-0.022000000000000002,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.34595238095238,996.0
117,House,21711,71,46.0,CA,100,,,"CORREA, Jose Luis",C001110,1958.0,,-0.29,0.23399999999999999,-39.0636,0.95445,838.0,15.0,,-0.331,0.057,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.71928571428565,996.0
117,House,21728,71,17.0,CA,100,,,"KHANNA, Rohit",K000389,1976.0,,-0.504,-0.255,-17.07832,0.9797299999999999,834.0,9.0,,-0.33299999999999996,-0.429,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.69452380952377,996.0
117,House,21740,71,20.0,CA,100,,,"PANETTA, James Varni",P000613,1969.0,,-0.28800000000000003,0.126,-31.15537,0.96359,840.0,14.0,,-0.248,0.17,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.96428571428568,996.0
117,House,21754,71,34.0,CA,100,,,"GOMEZ, Jimmy",G000585,1974.0,,-0.542,-0.302,-18.84814,0.9776799999999999,835.0,7.0,,-0.39799999999999996,-0.57,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.61726190476188,996.0
117,House,21930,71,10.0,CA,100,,,"HARDER, Josh",H001090,1986.0,,-0.35200000000000004,0.5720000000000001,-22.2269,0.9737600000000001,836.0,8.0,,-0.37,0.45899999999999996,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.22142857142852,996.0
117,House,21939,71,49.0,CA,100,,,"LEVIN, Mike",L000593,1978.0,,-0.33799999999999997,0.156,-17.7226,0.9791200000000001,840.0,10.0,,-0.414,0.35,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.47238095238096,996.0
117,House,21954,71,45.0,CA,100,,,"PORTER, Katie",P000618,1974.0,,-0.22399999999999998,-0.278,-35.13373,0.9588899999999999,837.0,15.0,,-0.281,-0.414,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.68976190476194,996.0
117,House,21988,71,25.0,CA,200,,,"GARCIA, Mike",G000061,1976.0,,0.36200000000000004,0.067,-105.19528000000001,0.88136,833.0,43.0,,0.365,0.044000000000000004,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.32107142857137,996.0
117,House,22126,71,53.0,CA,100,,,"JACOBS, Sara",J000305,1989.0,,-0.38799999999999996,-0.45299999999999996,-16.42675,0.98036,828.0,9.0,,-0.33,-0.446,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.67166666666665,996.0
117,House,22129,71,39.0,CA,200,,,"KIM, Young",K000397,1962.0,,0.259,0.371,-90.65973000000001,0.89723,836.0,40.0,,0.275,0.25,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.43702380952361,996.0
117,House,22145,71,8.0,CA,200,,,"OBERNOLTE, Jay",O000019,1970.0,,0.313,0.28,-126.64668,0.85911,834.0,53.0,,0.32299999999999995,0.22899999999999998,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.61250000000001,996.0
117,House,22152,71,48.0,CA,200,,,"STEEL, Michelle",S001135,1955.0,,0.364,0.38,-80.38765,0.90769,830.0,35.0,,0.359,0.33799999999999997,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.96119047619038,996.0
117,House,22164,71,22.0,CA,200,,,"CONWAY, Connie",C001128,1950.0,,0.376,0.295,-21.90512,0.9099,232.0,9.0,,0.379,0.27,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.63062015503874,280.0
117,House,29106,71,43.0,CA,100,,,"WATERS, Maxine",W000187,1938.0,,-0.6559999999999999,-0.079,-52.43436,0.93784,817.0,20.0,,-0.883,-0.035,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.33857142857153,996.0
117,House,29312,71,18.0,CA,100,,,"ESHOO, Anna Georges",E000215,1942.0,,-0.38,-0.397,-22.82564,0.973,834.0,10.0,,-0.36200000000000004,-0.124,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.45404761904751,996.0
117,House,29317,71,40.0,CA,100,,,"ROYBAL-ALLARD, Lucille",R000486,1941.0,,-0.469,-0.171,-24.87001,0.9706899999999999,836.0,11.0,,-0.428,0.179,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.35071428571429,996.0
117,House,29323,71,42.0,CA,200,,,"CALVERT, Ken",C000059,1953.0,,0.341,0.263,-73.25749,0.91533,828.0,34.0,,0.335,0.44,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.77142857142864,996.0
117,House,29504,71,19.0,CA,100,,,"LOFGREN, Zoe",L000397,1947.0,,-0.39899999999999997,-0.419,-39.719809999999995,0.95316,828.0,12.0,,-0.27699999999999997,-0.307,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.04166666666661,996.0
117,House,29707,71,30.0,CA,100,,,"SHERMAN, Brad",S000344,1954.0,,-0.34299999999999997,-0.141,-16.83408,0.98006,836.0,5.0,,-0.42200000000000004,0.11,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.63678571428568,996.0
117,House,29778,71,13.0,CA,100,,,"LEE, Barbara",L000551,1946.0,,-0.677,-0.569,-15.666220000000001,0.98135,832.0,5.0,,-0.506,-0.589,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.58952380952378,996.0
117,House,29901,71,5.0,CA,100,,,"THOMPSON, Michael",T000460,1951.0,,-0.39299999999999996,0.068,-20.129179999999998,0.9762700000000001,838.0,8.0,,-0.295,-0.079,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.46952380952378,996.0
117,House,29903,71,32.0,CA,100,,,"NAPOLITANO, Grace Flores",N000179,1936.0,,-0.449,-0.245,-10.05537,0.9880899999999999,839.0,2.0,,-0.45799999999999996,-0.2,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,99.03333333333333,996.0
117,House,20704,62,5.0,CO,200,,,"LAMBORN, Doug",L000564,1954.0,,0.667,0.23199999999999998,-113.87208999999999,0.87108,825.0,50.0,,0.596,0.18,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.49369047619045,996.0
117,House,20705,62,7.0,CO,100,,,"PERLMUTTER, Ed",P000593,1953.0,,-0.282,0.07200000000000001,-21.52777,0.97464,838.0,11.0,,-0.349,0.040999999999999995,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.30535714285712,996.0
117,House,21510,62,4.0,CO,200,,,"BUCK, Kenneth Robert",B001297,1959.0,,0.6559999999999999,-0.431,-158.22224,0.8193299999999999,794.0,84.0,,0.677,-0.445,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,85.84261904761904,996.0
117,House,21912,62,6.0,CO,100,,,"CROW, Jason",C001121,1979.0,,-0.319,0.209,-20.38244,0.9758600000000001,834.0,13.0,,-0.335,0.23,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.31035714285713,996.0
117,House,21948,62,2.0,CO,100,,,"NEGUSE, Joseph",N000191,1984.0,,-0.396,-0.215,-14.109720000000001,0.9833200000000001,839.0,5.0,,-0.313,-0.3,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.80321428571432,996.0
117,House,22103,62,3.0,CO,200,,,"BOEBERT, Lauren",B000825,1986.0,,0.747,-0.508,-138.85114,0.84406,819.0,67.0,,0.7609999999999999,-0.534,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,89.13154761904765,996.0
117,House,29710,62,1.0,CO,100,,,"DeGETTE, Diana",D000197,1957.0,,-0.431,-0.303,-19.28365,0.9772,836.0,9.0,,-0.371,-0.253,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.58583333333327,996.0
117,House,20706,1,2.0,CT,100,,,"COURTNEY, Joe",C001069,1953.0,,-0.34,0.03,-26.968709999999998,0.9684,840.0,15.0,,-0.278,-0.036000000000000004,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.12309523809523,996.0
117,House,20907,1,4.0,CT,100,,,"HIMES, James A.",H001047,1966.0,,-0.24,-0.226,-44.461209999999994,0.94821,836.0,15.0,,-0.204,-0.183,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.54630952380938,996.0
117,House,21931,1,5.0,CT,100,,,"HAYES, Jahana",H001081,1973.0,,-0.316,-0.132,-33.14928,0.96131,840.0,13.0,,-0.373,-0.147,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.92476190476191,996.0
117,House,29109,1,3.0,CT,100,,,"DeLAURO, Rosa L.",D000216,1943.0,,-0.414,-0.11599999999999999,-56.4996,0.9345700000000001,835.0,17.0,,-0.257,-0.29,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.59845238095241,996.0
117,House,29908,1,1.0,CT,100,,,"LARSON, John B.",L000557,1948.0,,-0.396,-0.047,-33.68777,0.9602200000000001,830.0,12.0,,-0.282,-0.10400000000000001,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.1247619047619,996.0
117,House,21706,11,1.0,DE,100,,,"BLUNT ROCHESTER, Lisa",B001303,1962.0,,-0.34700000000000003,-0.153,-17.935010000000002,0.97885,839.0,9.0,,-0.377,-0.159,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.54892857142853,996.0
117,House,21993,55,0.0,DC,100,,,"NORTON, Eleanor Holmes",N000147,1937.0,,-0.49700000000000005,-0.053,-0.22461,0.98287,13.0,0.0,,-0.41100000000000003,-0.8740000000000001,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.49285714285715,14.0
117,House,20316,43,25.0,FL,200,,,"DIAZ-BALART, Mario",D000600,1961.0,,0.284,0.141,-86.07344,0.9005799999999999,822.0,30.0,,0.311,0.332,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.42607142857139,996.0
117,House,20504,43,23.0,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966.0,,-0.41600000000000004,0.08800000000000001,-25.23021,0.9703799999999999,839.0,11.0,,-0.36200000000000004,0.23800000000000002,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.34785714285711,996.0
117,House,20708,43,14.0,FL,100,,,"CASTOR, Kathy",C001066,1966.0,,-0.43700000000000006,0.06,-25.73164,0.96944,829.0,12.0,,-0.506,0.311,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.23773809523811,996.0
117,House,20709,43,16.0,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951.0,,0.36200000000000004,-0.095,-95.33626,0.8906200000000001,823.0,30.0,,0.429,0.226,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.62869047619054,996.0
117,House,20758,43,12.0,FL,200,,,"BILIRAKIS, Gus",B001257,1963.0,,0.419,-0.017,-84.98574,0.9030100000000001,833.0,28.0,,0.433,0.07,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.69928571428585,996.0
117,House,20909,43,8.0,FL,200,,,"POSEY, Bill",P000599,1947.0,,0.531,-0.35100000000000003,-165.63772,0.81424,806.0,72.0,,0.541,-0.326,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,85.97023809523807,996.0
117,House,20959,43,22.0,FL,100,,,"DEUTCH, Theodore E. (Ted)",D000610,1966.0,,-0.401,-0.078,-13.51561,0.98183,737.0,6.0,,-0.469,0.307,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.62809278350524,924.0
