congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,party_name,n_members,nominate_dim1_median,nominate_dim2_median,nominate_dim1_mean,nominate_dim2_mean,prob_nom,n_prob_nom
1,House,379,44,2.0,GA,4000,0.0,1.0,"BALDWIN, Abraham",B000084,1754.0,1807.0,-0.165,-0.373,-28.550290000000004,0.758,103.0,12.0,,-0.429,-0.8170000000000001,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,81.6440366972477,109.0
1,House,4854,44,1.0,GA,4000,0.0,1.0,"JACKSON, James",J000017,1757.0,1806.0,-0.32,-0.18100000000000002,-24.89986,0.7759999999999999,98.0,9.0,,-0.5589999999999999,-0.052000000000000005,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,85.02129629629626,109.0
1,House,6071,44,3.0,GA,4000,0.0,1.0,"MATHEWS, George",M000234,1739.0,1812.0,-0.428,-0.317,-12.62728,0.88,99.0,2.0,,-0.413,-0.23199999999999998,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,89.11651376146791,109.0
1,House,1538,52,6.0,MD,5000,0.0,1.0,"CARROLL, Daniel",C000187,1730.0,1796.0,0.11599999999999999,-0.74,-23.47008,0.7829999999999999,96.0,11.0,,0.114,-0.779,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,80.27798165137614,109.0
1,House,2010,52,3.0,MD,4000,0.0,1.0,"CONTEE, Benjamin",C000710,1755.0,1815.0,-0.08,-0.387,-21.88695,0.7879999999999999,92.0,13.0,,-0.09300000000000001,-0.41100000000000003,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,81.09449541284403,109.0
1,House,3430,52,5.0,MD,5000,0.0,1.0,"GALE, George",G000012,1756.0,1815.0,0.254,-0.9670000000000001,-24.12829,0.774,94.0,10.0,,0.273,-0.9620000000000001,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,81.47431192660551,109.0
1,House,8363,52,2.0,MD,4000,0.0,1.0,"SENEY, Joshua",S000242,1756.0,1798.0,0.221,0.27,-58.65501,0.575,106.0,34.0,,0.27899999999999997,0.309,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,62.282568807339445,109.0
1,House,8693,52,4.0,MD,4000,0.0,1.0,"SMITH, William",S000624,1728.0,1814.0,0.39299999999999996,0.27899999999999997,-55.83761,0.5820000000000001,103.0,30.0,,0.391,0.285,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,62.63119266055047,109.0
1,House,8983,52,1.0,MD,4000,0.0,1.0,"STONE, Michael Jenifer",S000961,1747.0,1812.0,0.036000000000000004,0.1,-39.883390000000006,0.6629999999999999,97.0,20.0,,0.039,0.12,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,74.60366972477065,109.0
1,House,154,3,1.0,MA,5000,0.0,1.0,"AMES, Fisher",A000174,1758.0,1808.0,0.857,0.223,-25.60902,0.78,103.0,10.0,,0.892,0.172,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,81.84166666666667,109.0
1,House,3541,3,3.0,MA,4000,0.0,1.0,"GERRY, Elbridge",G000139,1744.0,1814.0,0.528,0.8490000000000001,-37.08408,0.69,100.0,16.0,,0.57,0.821,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,74.98440366972478,109.0
1,House,3674,3,2.0,MA,5000,0.0,1.0,"GOODHUE, Benjamin",G000286,1748.0,1814.0,0.779,0.057,-30.52357,0.725,95.0,18.0,,0.748,0.155,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,75.7299065420561,109.0
1,House,3857,3,8.0,MA,4000,0.0,1.0,"GROUT, Jonathan",G000500,1737.0,1807.0,0.303,0.953,-36.49378,0.6940000000000001,100.0,17.0,,0.325,0.946,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,76.37889908256884,109.0
1,House,5611,3,7.0,MA,5000,0.0,1.0,"LEONARD, George",L000246,1729.0,1819.0,0.8420000000000001,0.37,-26.08486,0.73,83.0,16.0,,0.733,0.433,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,78.63055555555556,109.0
1,House,7224,3,5.0,MA,5000,0.0,1.0,"PARTRIDGE, George",P000092,1740.0,1828.0,0.684,0.73,-29.989259999999998,0.732,96.0,13.0,,0.728,0.6859999999999999,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,74.65648148148146,109.0
1,House,8344,3,4.0,MA,5000,0.0,1.0,"SEDGWICK, Theodore",S000222,1746.0,1813.0,0.835,0.345,-16.60695,0.799,74.0,6.0,,0.889,0.45799999999999996,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,81.2685185185185,109.0
1,House,9268,3,6.0,MA,5000,0.0,1.0,"THACHER, George",T000141,1754.0,1824.0,0.835,0.502,-40.58318,0.674,103.0,24.0,,0.6709999999999999,0.605,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,75.92293577981651,109.0
1,House,3299,4,98.0,NH,5000,0.0,1.0,"FOSTER, Abiel",F000297,1735.0,1806.0,0.7509999999999999,0.401,-30.27603,0.741,101.0,19.0,,0.755,0.541,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,78.23119266055042,109.0
1,House,3610,4,98.0,NH,5000,0.0,1.0,"GILMAN, Nicholas",G000215,1755.0,1814.0,0.387,0.055,-60.84809,0.56,105.0,28.0,,0.46799999999999997,-0.064,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,63.62935779816516,109.0
1,House,5713,4,98.0,NH,4000,0.0,1.0,"LIVERMORE, Samuel",L000364,1732.0,1803.0,0.35,0.731,-45.73305,0.657,109.0,20.0,,0.39299999999999996,0.728,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,73.69633027522937,109.0
1,House,878,12,98.0,NJ,5000,0.0,1.0,"BOUDINOT, Elias",B000661,1740.0,1821.0,0.5760000000000001,0.126,-62.101459999999996,0.527,97.0,30.0,,0.499,0.285,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,64.27777777777776,109.0
1,House,1387,12,98.0,NJ,5000,0.0,1.0,"CADWALADER, Lambert",C000012,1742.0,1823.0,0.6990000000000001,-0.715,-27.904290000000003,0.769,106.0,15.0,,0.6629999999999999,-0.748,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,83.34770642201835,109.0
1,House,8278,12,98.0,NJ,5000,0.0,1.0,"SCHUREMAN, James",S000150,1756.0,1824.0,0.625,0.168,-40.82222,0.622,86.0,25.0,,0.601,0.39899999999999997,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,71.27339449541283,109.0
1,House,8544,12,98.0,NJ,5000,0.0,1.0,"SINNICKSON, Thomas",S000448,1744.0,1817.0,0.578,-0.27899999999999997,-50.04762,0.615,103.0,29.0,,0.47200000000000003,-0.295,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,72.24311926605506,109.0
1,House,649,13,3.0,NY,5000,0.0,1.0,"BENSON, Egbert",B000388,1746.0,1833.0,0.8,0.418,-28.52565,0.76,104.0,15.0,,0.772,0.24,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,79.52568807339449,109.0
1,House,3237,13,1.0,NY,4000,0.0,1.0,"FLOYD, William",F000224,1734.0,1821.0,0.381,0.875,-35.35164,0.7140000000000001,105.0,20.0,,0.37799999999999995,0.8059999999999999,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,77.41192660550459,109.0
1,House,4193,13,4.0,NY,4000,0.0,1.0,"HATHORN, John",H000348,1749.0,1825.0,0.131,0.991,-35.77262,0.6920000000000001,97.0,20.0,,0.32799999999999996,0.945,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,74.63302752293578,109.0
1,House,5498,13,2.0,NY,5000,0.0,1.0,"LAURANCE, John",L000120,1750.0,1810.0,0.7490000000000001,-0.049,-37.27078,0.7040000000000001,106.0,14.0,,0.775,0.08900000000000001,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,76.02935779816512,109.0
1,House,8511,13,5.0,NY,5000,0.0,1.0,"SILVESTER, Peter",S000412,1734.0,1808.0,0.5379999999999999,0.424,-40.20637,0.6890000000000001,108.0,16.0,,0.539,0.5379999999999999,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,73.65963302752294,109.0
1,House,9629,13,6.0,NY,4000,0.0,1.0,"VAN RENSSELAER, Jeremiah",V000053,1738.0,1810.0,0.256,0.9670000000000001,-29.844109999999997,0.755,106.0,15.0,,0.29,0.9570000000000001,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,79.70458715596332,109.0
1,House,259,47,1.0,NC,4000,0.0,1.0,"ASHE, John Baptista",A000307,1748.0,1802.0,-0.486,-0.826,-15.145420000000001,0.8,68.0,8.0,,-0.315,-0.29600000000000004,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,78.98796296296294,109.0
1,House,800,47,3.0,NC,4000,0.0,1.0,"BLOODWORTH, Timothy",B000563,1736.0,1814.0,-0.364,0.262,-22.17614,0.715,66.0,15.0,,-0.327,0.7440000000000001,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,82.31944444444441,109.0
1,House,8374,47,5.0,NC,5000,0.0,1.0,"SEVIER, John",S000257,1745.0,1815.0,-0.081,0.21600000000000003,-31.21821,0.49200000000000005,44.0,10.0,,0.17300000000000001,-0.018000000000000002,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,49.0435185185185,109.0
1,House,8869,47,4.0,NC,5000,0.0,1.0,"STEELE, John",S000832,1764.0,1815.0,0.21899999999999997,-0.23,-27.32481,0.652,64.0,18.0,,0.07400000000000001,-0.083,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,68.37037037037034,109.0
1,House,10193,47,2.0,NC,4000,0.0,1.0,"WILLIAMSON, Hugh",W000551,1735.0,1819.0,0.016,-0.212,-23.332060000000002,0.706,67.0,10.0,,-0.485,-0.8740000000000001,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,75.97500000000001,109.0
1,House,1859,14,98.0,PA,5000,0.0,1.0,"CLYMER, George",C000538,1739.0,1813.0,0.635,-0.772,-13.28171,0.871,96.0,5.0,,0.647,-0.763,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,87.83055555555555,109.0
1,House,3196,14,98.0,PA,5000,0.0,1.0,"FITZSIMONS, Thomas",F000178,1741.0,1811.0,0.535,-0.244,-23.18736,0.805,107.0,4.0,,0.5770000000000001,-0.544,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,83.05963302752295,109.0
1,House,4156,14,98.0,PA,5000,0.0,1.0,"HARTLEY, Thomas",H000299,1748.0,1800.0,0.455,-0.245,-38.14888,0.6829999999999999,100.0,14.0,,0.348,-0.34299999999999997,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,77.17706422018347,109.0
1,House,4390,14,98.0,PA,4000,0.0,1.0,"HIESTER, Daniel",H000570,1747.0,1804.0,0.08,-0.079,-46.9192,0.607,94.0,26.0,,0.22399999999999998,-0.042,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,70.02018348623855,109.0
1,House,6781,14,98.0,PA,4000,0.0,1.0,"MUHLENBERG, Frederick Augustus Conrad",M001063,1750.0,1801.0,0.23600000000000002,0.43700000000000006,,,,,,0.647,-0.763,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,61.2320754716981,109.0
1,House,6784,14,98.0,PA,5000,0.0,1.0,"MUHLENBERG, John Peter Gabriel",M001066,1746.0,1807.0,0.09699999999999999,-0.295,-50.61977,0.617,105.0,24.0,,0.262,-0.158,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,72.05229357798167,109.0
1,House,8312,14,98.0,PA,5000,0.0,1.0,"SCOTT, Thomas",S000186,1739.0,1796.0,0.32899999999999996,-0.375,-40.72217,0.6809999999999999,106.0,20.0,,0.368,-0.345,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,75.8844036697248,109.0
1,House,10405,14,98.0,PA,5000,0.0,1.0,"WYNKOOP, Henry",W000783,1737.0,1816.0,0.665,-0.7040000000000001,-15.77921,0.8540000000000001,100.0,4.0,,0.659,-0.657,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,87.27339449541283,109.0
1,House,884,5,1.0,RI,5000,0.0,1.0,"BOURNE, Benjamin",B000669,1755.0,1808.0,0.7120000000000001,0.004,,,,,,0.441,0.35100000000000003,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,73.5754716981132,109.0
1,House,1260,48,2.0,SC,4000,0.0,1.0,"BURKE, Aedanus",B001086,1743.0,1802.0,0.131,0.537,-50.48568,0.607,101.0,24.0,,0.136,0.493,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,68.69166666666665,109.0
1,House,4695,48,3.0,SC,5000,0.0,1.0,"HUGER, Daniel",H000916,1742.0,1799.0,0.441,0.897,-13.14874,0.6629999999999999,32.0,8.0,,0.627,0.779,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,58.33584905660376,109.0
1,House,8702,48,1.0,SC,5000,0.0,1.0,"SMITH, William Loughton",S000633,1758.0,1812.0,0.47,0.5,-70.25143,0.509,104.0,41.0,,0.43,0.387,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,60.668807339449565,109.0
1,House,9088,48,4.0,SC,4000,0.0,1.0,"SUMTER, Thomas",S001073,1734.0,1832.0,-0.687,-0.6629999999999999,-27.74349,0.74,92.0,13.0,,-0.39799999999999996,0.055,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,80.87222222222223,109.0
1,House,9501,48,5.0,SC,4000,0.0,1.0,"TUCKER, Thomas Tudor",T000403,1745.0,1828.0,0.184,0.498,-51.01076,0.612,104.0,27.0,,0.055999999999999994,0.55,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,67.24862385321099,109.0
1,House,786,40,9.0,VA,4000,1.0,1.0,"BLAND, Theodorick",B000546,1742.0,1790.0,-0.6579999999999999,0.753,-7.6043899999999995,0.762,28.0,5.0,,-0.722,0.6920000000000001,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,77.96153846153845,53.0
1,House,1118,40,2.0,VA,4000,0.0,1.0,"BROWN, John",B000929,1757.0,1837.0,-0.27699999999999997,-0.5479999999999999,-19.83509,0.8170000000000001,98.0,6.0,,-0.27,-0.823,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,84.92568807339453,109.0
1,House,1936,40,6.0,VA,4000,0.0,1.0,"COLES, Isaac",C000624,1747.0,1813.0,-0.34700000000000003,-0.034,-15.06877,0.8340000000000001,83.0,6.0,,-0.353,-0.019,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,88.57706422018344,109.0
1,House,3582,40,9.0,VA,4000,2.0,2.0,"GILES, William Branch",G000183,1762.0,1830.0,0.018000000000000002,0.068,,,,,,0.042,-0.366,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,78.59298245614038,57.0
1,House,3825,40,10.0,VA,5000,0.0,1.0,"GRIFFIN, Samuel",G000466,1746.0,1810.0,0.183,-0.07400000000000001,-36.1982,0.6829999999999999,95.0,17.0,,0.15,-0.26899999999999996,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,73.14495412844038,109.0
1,House,5564,40,4.0,VA,5000,0.0,1.0,"LEE, Richard Bland",L000200,1761.0,1827.0,0.245,-0.037000000000000005,-42.36718,0.657,101.0,21.0,,0.177,-0.569,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,69.12018348623855,109.0
1,House,5903,40,5.0,VA,4000,0.0,1.0,"MADISON, James, Jr.",M000043,1751.0,1836.0,-0.061,-0.444,-28.818990000000003,0.754,102.0,13.0,,0.023,-0.531,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,80.92844036697248,109.0
1,House,6625,40,3.0,VA,4000,0.0,1.0,"MOORE, Andrew",M000891,1752.0,1821.0,-0.244,-0.45,-21.67494,0.809,102.0,7.0,,-0.21100000000000002,-0.484,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,85.06513761467889,109.0
1,House,7156,40,7.0,VA,4000,0.0,1.0,"PAGE, John",P000018,1743.0,1808.0,-0.040999999999999995,-0.032,-22.43521,0.7609999999999999,82.0,10.0,,-0.177,-0.146,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,81.41834862385318,109.0
1,House,7199,40,8.0,VA,4000,0.0,1.0,"PARKER, Josiah",P000065,1751.0,1810.0,0.187,0.092,-44.90207,0.632,98.0,27.0,,-0.048,0.027999999999999997,Anti-Administration,29,0.018000000000000002,0.092,-0.0243793103448276,0.14193103448275854,67.24311926605507,109.0
1,House,10006,40,1.0,VA,5000,0.0,1.0,"WHITE, Alexander",W000352,1738.0,1804.0,0.098,-0.004,-32.11632,0.703,91.0,16.0,,0.09699999999999999,-0.046,Pro-Administration,31,0.5760000000000001,0.004,0.5131612903225807,-0.00948387096774193,70.22935779816514,109.0
10,House,1632,1,98.0,CT,1,0.0,1.0,"CHAMPION, Epaphroditus",C000288,1756.0,1834.0,0.5479999999999999,-0.675,-40.31046,0.8109999999999999,192.0,19.0,,0.58,-0.628,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,86.2013274336283,237.0
10,House,2316,1,98.0,CT,1,0.0,1.0,"DANA, Samuel Whittlesey",D000024,1760.0,1830.0,0.7759999999999999,-0.182,-38.374559999999995,0.795,167.0,20.0,,0.618,-0.15,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,86.06548672566366,236.0
10,House,2357,1,98.0,CT,1,0.0,1.0,"DAVENPORT, John",D000075,1752.0,1830.0,0.728,-0.304,-42.0334,0.815,206.0,21.0,,0.688,-0.305,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,86.64000000000004,237.0
10,House,6746,1,98.0,CT,1,0.0,1.0,"MOSELEY, Jonathan Ogden",M001023,1762.0,1838.0,0.63,-0.429,-22.01739,0.885,180.0,7.0,,0.648,-0.452,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,80.02807017543861,237.0
10,House,7469,1,98.0,CT,1,0.0,1.0,"PITKIN, Timothy",P000368,1766.0,1847.0,0.637,-0.415,-37.175670000000004,0.812,179.0,16.0,,0.647,-0.341,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,87.25903083700442,237.0
10,House,9063,1,98.0,CT,1,0.0,1.0,"STURGES, Lewis Burr",S001048,1763.0,1844.0,0.599,-0.446,-30.4985,0.847,184.0,15.0,,0.6629999999999999,-0.293,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,87.78333333333335,237.0
10,House,9169,1,98.0,CT,1,0.0,1.0,"TALLMADGE, Benjamin",T000029,1754.0,1835.0,0.647,-0.33799999999999997,-33.01865,0.843,193.0,15.0,,0.67,-0.231,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,88.02743362831865,237.0
10,House,9613,11,1.0,DE,1,0.0,2.0,"VAN DYKE, Nicholas",V000037,1770.0,1826.0,0.401,-0.237,-24.7706,0.792,106.0,9.0,,0.423,-0.456,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,86.1691964285714,236.0
10,House,686,44,98.0,GA,13,0.0,1.0,"BIBB, William Wyatt",B000434,1781.0,1820.0,-0.373,-0.565,-96.73416,0.617,200.0,55.0,,-0.253,-0.591,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,70.19517543859646,237.0
10,House,1868,44,98.0,GA,13,0.0,1.0,"COBB, Howell",C000547,1772.0,1818.0,-0.253,-0.518,-44.89848,0.626,96.0,24.0,,-0.203,-0.561,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,70.04008810572687,237.0
10,House,8595,44,98.0,GA,13,0.0,1.0,"SMELT, Dennis",S000507,1763.0,1818.0,-0.034,-0.107,-81.66318000000001,0.62,171.0,39.0,,-0.10800000000000001,-0.079,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,68.57621145374453,237.0
10,House,9482,44,98.0,GA,13,0.0,1.0,"TROUP, George Michael",T000382,1780.0,1856.0,-0.23800000000000002,-0.192,-67.54814,0.6859999999999999,179.0,31.0,,-0.215,-0.11599999999999999,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,75.7350877192982,237.0
10,House,941,51,2.0,KY,13,0.0,1.0,"BOYLE, John",B000729,1774.0,1835.0,-0.098,0.139,-61.809,0.711,181.0,26.0,,-0.158,-0.02,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,77.01359649122809,237.0
10,House,2527,51,6.0,KY,13,0.0,1.0,"DESHA, Joseph",D000271,1768.0,1842.0,-0.276,-0.102,-80.10993,0.6829999999999999,210.0,34.0,,-0.259,-0.271,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,76.87631578947371,237.0
10,House,4622,51,5.0,KY,13,0.0,1.0,"HOWARD, Benjamin",H000834,1760.0,1814.0,-0.07200000000000001,0.073,-79.06833,0.6679999999999999,196.0,35.0,,-0.125,0.02,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,74.09473684210528,237.0
10,House,4988,51,4.0,KY,13,0.0,1.0,"JOHNSON, Richard Mentor",J000170,1780.0,1850.0,-0.18,0.02,-58.29608,0.7390000000000001,193.0,26.0,,-0.201,-0.027999999999999997,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,78.45482456140351,237.0
10,House,5867,51,1.0,KY,13,0.0,1.0,"LYON, Matthew",L000545,1749.0,1822.0,0.115,-0.324,-73.06609,0.622,154.0,32.0,,0.35,-0.485,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,64.2280701754386,237.0
10,House,8087,51,3.0,KY,13,0.0,1.0,"ROWAN, John",R000471,1773.0,1843.0,-0.046,-0.271,-104.90763999999999,0.48,143.0,62.0,,0.261,-0.633,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,61.98201754385961,237.0
10,House,1455,52,1.0,MD,1,0.0,1.0,"CAMPBELL, John",C000091,1765.0,1828.0,0.425,-0.5720000000000001,-34.90119,0.722,107.0,16.0,,0.254,-0.631,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,85.15911111111114,237.0
10,House,3652,52,8.0,MD,1,0.0,1.0,"GOLDSBOROUGH, Charles",G000261,1765.0,1834.0,0.299,-0.615,-28.74291,0.7340000000000001,93.0,13.0,,0.365,-0.502,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,83.3493392070485,237.0
10,House,5225,52,3.0,MD,1,0.0,1.0,"KEY, Philip Barton",K000159,1757.0,1815.0,0.249,-0.574,-38.9487,0.7,109.0,17.0,,0.17600000000000002,-0.53,Federalist,27,0.599,-0.429,0.5270370370370372,-0.38851851851851854,81.18407079646022,237.0
10,House,5724,52,7.0,MD,13,0.0,1.0,"LLOYD, Edward",L000376,1779.0,1834.0,-0.008,-0.285,-48.23904,0.62,101.0,22.0,,-0.037000000000000005,-0.7559999999999999,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,66.53464912280701,237.0
10,House,6198,52,5.0,MD,13,0.0,1.0,"McCREERY, William",M000387,1750.0,1814.0,0.02,0.156,-69.0003,0.691,187.0,31.0,,0.008,0.308,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,74.66798245614034,237.0
10,House,6603,52,6.0,MD,13,0.0,1.0,"MONTGOMERY, John",M000867,1764.0,1828.0,-0.17,0.395,-57.91679,0.745,197.0,25.0,,-0.131,0.522,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,79.58201754385968,237.0
10,House,6643,52,5.0,MD,13,0.0,1.0,"MOORE, Nicholas Ruxton",M000909,1756.0,1816.0,-0.14,0.247,-57.39216,0.736,187.0,25.0,,-0.065,0.266,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,79.0942731277533,237.0
10,House,6871,52,4.0,MD,13,0.0,1.0,"NELSON, Roger",N000041,1759.0,1815.0,-0.12300000000000001,0.095,-63.567240000000005,0.633,139.0,28.0,,-0.21899999999999997,-0.016,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,74.40353982300883,237.0
10,House,9619,52,2.0,MD,13,0.0,1.0,"VAN HORNE, Archibald",V000043,,1817.0,0.147,-0.462,-86.54030999999999,0.643,196.0,49.0,,0.113,-0.442,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,67.5421052631579,237.0
10,House,323,3,12.0,MA,13,0.0,2.0,"BACON, Ezekiel",B000015,1776.0,1870.0,0.205,0.486,-67.62846,0.7190000000000001,205.0,30.0,,0.285,0.711,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,77.74052863436121,236.0
10,House,436,3,7.0,MA,13,0.0,1.0,"BARKER, Joseph",B000144,1751.0,1815.0,0.11599999999999999,0.639,-77.42169,0.6759999999999999,198.0,39.0,,0.11900000000000001,0.531,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,75.82599118942728,237.0
10,House,1635,3,17.0,MA,13,0.0,1.0,"CHANDLER, John",C000291,1762.0,1841.0,0.19399999999999998,-0.18,-48.655159999999995,0.43200000000000005,58.0,31.0,,0.019,0.40700000000000003,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,50.199118942731275,237.0
10,House,2021,3,16.0,MA,13,0.0,1.0,"COOK, Orchard",C000723,1763.0,1819.0,0.373,0.841,-38.08299,0.726,119.0,21.0,,0.433,0.902,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,72.85442477876107,236.0
10,House,2214,3,2.0,MA,13,1.0,1.0,"CROWNINSHIELD, Jacob",C000947,1770.0,1808.0,0.019,0.9359999999999999,-12.76672,0.727,40.0,5.0,,0.318,0.9,Democrat-Republican,122,-0.099,0.066,-0.06680165289256197,0.05728925619834707,75.93793103448273,120.0
